rule_id,entity_id,entity_origin,target_origin,compound_name,synonyms,compound_class,subclass,formula,exact_mass,ion_mode,adduct,reported_precursor_mz,reported_fragments,reported_neutral_losses,literature_status,derivation_id,evidence_ids,review_status,review_note
cmp_b030c1aadbaca2,entity_b030c1aadbaca26e,reported,reported,"malonyl-V1/V2-Glc-Glc-L5,L15LY5LN5",,ginsenoside,,C45H72O15,852.48712161411,,,,807.4902;765.4788,,reported,,chunk_69f2ec4493846e1e969b,candidate,Structured compound record mined from local corpus text.
cmp_0c757ac6b31ae8,entity_0c757ac6b31ae810,reported,reported,PPT-C17-V5-Glc,,ginsenoside,,C36H60O9,636.42373350993,,,,473.3624,,reported,,chunk_d4be45b6289baafe96fc,candidate,Structured compound record mined from local corpus text.
cmp_9d970c0b231298,entity_9d970c0b23129898,reported,reported,"Rha-Xyl/Ara-L5,L15,Y5,N5",,ginsenoside,,C57H94O23,1146.61858927973,,,,,,reported,,chunk_d4be45b6289baafe96fc,candidate,Structured compound record mined from local corpus text.
cmp_39f9ab8e25ad32,entity_39f9ab8e25ad326c,reported,reported,PPT-C17-V5-RH7,,ginsenoside,,C36H60O8,620.42881889036,,,,473.4978,,reported,,chunk_157d55759a9451cc187a,candidate,Structured compound record mined from local corpus text.
cmp_8e9b88bd919cf7,entity_8e9b88bd919cf746,reported,reported,"acetyl-F2-Glc-Glc-Rha-L5,L15,N5",,ginsenoside,,C50H84O18,972.56576585958,,,,783.4815;621.426,,reported,,chunk_431a7c1463d82e68b93d,candidate,Structured compound record mined from local corpus text.
cmp_c55be10bac4a82,entity_c55be10bac4a8270,reported,reported,PG-GlcA,,ginsenoside,,C36H60O11,668.41356274907,,,,491.3416,,reported,,chunk_431a7c1463d82e68b93d,candidate,Structured compound record mined from local corpus text.
cmp_0bbc2ab688c0f8,entity_0bbc2ab688c0f8b2,reported,reported,OT,,ginsenoside,,C42H72O14,800.49220699454,negative,[M-H]-,,,,reported,,chunk_c67e893d67f0b0b53d8c;chunk_55f665e63ae8621d187b;chunk_1c000aeae03b63a88f25;chunk_8fb66d7905433afe62be,candidate,Structured compound record mined from local corpus text.
cmp_0f90d9665bec4f,entity_0f90d9665bec4f5c,reported,reported,Pseudoginsenoside Rt4,,ginsenoside,,C36H62O10,654.43429819396,negative,[M-H]-,,,,reported,,chunk_c67e893d67f0b0b53d8c,candidate,Structured compound record mined from local corpus text.
cmp_0cae0abb36d09d,entity_0cae0abb36d09d84,reported,reported,O-162/O-132,,ginsenoside,,C41H70O14,786.47655693008,negative,[M-H]-,,,,reported,,chunk_74aa731e0970b00f8c33;chunk_b8adff2c9f351bd037b9;chunk_d65bca43edc0ad47d4aa,candidate,Structured compound record mined from local corpus text.
cmp_cf56637cfcb214,entity_cf56637cfcb21457,reported,reported,OA-O-glc-glc,,ginsenoside,,C42H68O13,780.46599224605,negative,[M-H]-,,,,reported,,chunk_55f665e63ae8621d187b,candidate,Structured compound record mined from local corpus text.
cmp_df4795b020ef05,entity_df4795b020ef0579,reported,reported,Majonoside R2,,ginsenoside,,C41H70O14,786.47655693008,negative,[M-H]-,,,,reported,,chunk_55f665e63ae8621d187b,candidate,Structured compound record mined from local corpus text.
cmp_3c01fad3129421,entity_3c01fad31294210b,reported,reported,isomer II 24(R)-Pseudoginsenoside F11,,ginsenoside,,C42H72O14,800.49220699454,negative,[M-H]-,,,,reported,,chunk_1c000aeae03b63a88f25,candidate,Structured compound record mined from local corpus text.
cmp_72d4830f4dcb91,entity_72d4830f4dcb91ea,reported,reported,Majonoside R1,,ginsenoside,,C42H72O15,816.48712161411,negative,[M-H]-,,,,reported,,chunk_8fb66d7905433afe62be,candidate,Structured compound record mined from local corpus text.
cmp_5f6600774f78c7,entity_5f6600774f78c7b1,reported,reported,O-162/O-162,,ginsenoside,,C42H72O15,816.48712161411,negative,[M-H]-,,,,reported,,chunk_8fb66d7905433afe62be;chunk_698ea4d72eea57c92f7a;chunk_47266bdb6ef5437ff4bd;chunk_b5bbe161b161df4e5ef7,candidate,Structured compound record mined from local corpus text.
cmp_6fae8c30ab7e6e,entity_6fae8c30ab7e6e1e,reported,reported,24(R)-Vinaginsenoside R1,,ginsenoside,,C44H74O15,842.50277167857,negative,[M-H]-,,,,reported,,chunk_438d8b4969f95ab1dc9f,candidate,Structured compound record mined from local corpus text.
cmp_4a63f638346ac9,entity_4a63f638346ac9aa,reported,reported,24(S)-Vinaginsenoside R1,,ginsenoside,,C44H74O15,842.50277167857,negative,[M-H]-,,,,reported,,chunk_438d8b4969f95ab1dc9f,candidate,Structured compound record mined from local corpus text.
cmp_a15097e690708a,entity_a15097e690708a44,reported,reported,O-132/O-162-146,,ginsenoside,,C47H80O18,932.53446573066,negative,[M-H]-,,,,reported,,chunk_438d8b4969f95ab1dc9f,candidate,Structured compound record mined from local corpus text.
cmp_a8515596fe65b7,entity_a8515596fe65b738,reported,reported,O-146/O-132,,ginsenoside,,C41H70O13,770.48164231051,negative,[M-H]-,,,,reported,,chunk_438d8b4969f95ab1dc9f,candidate,Structured compound record mined from local corpus text.
cmp_293b7c095ac944,entity_293b7c095ac9444c,reported,reported,20(S)-Gypenoside XIII,,ginsenoside,,C41H70O12,754.48672769094,negative,[M-H]-,,,,reported,,chunk_438d8b4969f95ab1dc9f,candidate,Structured compound record mined from local corpus text.
cmp_6d29edab714360,entity_6d29edab714360bd,reported,reported,20(R)-Gypenoside XIII,,ginsenoside,,C41H70O12,754.48672769094,negative,[M-H]-,,,,reported,,chunk_438d8b4969f95ab1dc9f,candidate,Structured compound record mined from local corpus text.
cmp_3d0fe820c11e0c,entity_3d0fe820c11e0c46,reported,reported,Ginsenoside Rg3 isomer II,,ginsenoside,,C42H72O13,784.49729237497,negative,[M-H]-,,,,reported,,chunk_732606ff740dcd63db0e,candidate,Structured compound record mined from local corpus text.
cmp_6abb716d8faef3,entity_6abb716d8faef36e,reported,reported,Ginsenoside Rg3 isomer I,,ginsenoside,,C42H72O13,784.49729237497,negative,[M-H]-,,,,reported,,chunk_732606ff740dcd63db0e,candidate,Structured compound record mined from local corpus text.
cmp_5afa8c7f62cf59,entity_5afa8c7f62cf59d8,reported,reported,Ginsenoside Rg3 isomer III,,ginsenoside,,C42H72O13,784.49729237497,negative,[M-H]-,,,,reported,,chunk_732606ff740dcd63db0e,candidate,Structured compound record mined from local corpus text.
cmp_2b8d2bf3725c39,entity_2b8d2bf3725c3932,reported,reported,Malonyl-Ginsenoside Rg3,,ginsenoside,,C45H74O16,870.49768629814,negative,[M-H]-,,,,reported,,chunk_732606ff740dcd63db0e,candidate,Structured compound record mined from local corpus text.
cmp_b923fc42ef85fb,entity_b923fc42ef85fb4f,reported,reported,PPD,,ginsenoside,,C45H74O16,870.49768629814,negative,[M-H]-,,,,reported,,chunk_66edee6b80b266b739e8,candidate,Structured compound record mined from local corpus text.
cmp_6fb97f378aaa39,entity_6fb97f378aaa39ff,reported,reported,Acetyl-Ginsenoside Rg3,,ginsenoside,,C44H74O14,826.507857059,negative,[M-H]-,,,,reported,,chunk_66edee6b80b266b739e8,candidate,Structured compound record mined from local corpus text.
cmp_8da753b0276000,entity_8da753b027600097,reported,reported,O-162-132/O-162,,ginsenoside,,C47H80O17,916.5395511110901,negative,[M-H]-,,,,reported,,chunk_66edee6b80b266b739e8;chunk_64197daa7ca90d797300;chunk_3df7ef35724723f7f20f,candidate,Structured compound record mined from local corpus text.
cmp_b8fd97a8fbd470,entity_b8fd97a8fbd4707d,reported,reported,O-162-162/O-132,,ginsenoside,,C47H80O17,916.5395511110901,negative,[M-H]-,,,,reported,,chunk_64197daa7ca90d797300,candidate,Structured compound record mined from local corpus text.
cmp_21277b32f0407c,entity_21277b32f0407ced,reported,reported,O-162-162/O-162,,ginsenoside,,C51H84O21,1032.55050971829,negative,[M-H]-,,,,reported,,chunk_64197daa7ca90d797300;chunk_68972ff2e88f235e19e4;chunk_80f29823da5714c30543;chunk_a098223f19ec2005e04d;chunk_031c38cf65c857c18fdf;chunk_070bfb9a3dfdfd8d7543,candidate,Structured compound record mined from local corpus text.
cmp_c71c88ee6d3274,entity_c71c88ee6d32741d,reported,reported,O-162/O-162-162,,ginsenoside,,C48H82O18,946.5501157951201,negative,[M-H]-,,,,reported,,chunk_64197daa7ca90d797300;chunk_3df7ef35724723f7f20f;chunk_f9045d69a43a0acb3ca3;chunk_070bfb9a3dfdfd8d7543,candidate,Structured compound record mined from local corpus text.
cmp_df94cac6794f43,entity_df94cac6794f43a3,reported,reported,O-162-162/O-162-162,,ginsenoside,,C54H92O23,1108.60293921527,negative,[M-H]-,,,,reported,,chunk_80f29823da5714c30543;chunk_dd2007f53696923e0a76;chunk_c284ceca3dbf040184e3;chunk_4e21e67eeb7943422e63;chunk_070bfb9a3dfdfd8d7543;chunk_3971170a4a832d8be96e,candidate,Structured compound record mined from local corpus text.
cmp_caa992f183ae70,entity_caa992f183ae70fe,reported,reported,O-162-132/O-162-162,,ginsenoside,,C53H90O22,1078.59237453124,negative,[M-H]-,,,,reported,,chunk_dd2007f53696923e0a76,candidate,Structured compound record mined from local corpus text.
cmp_b7fceb732c9626,entity_b7fceb732c9626f4,reported,reported,O-162-162/O-162-146,,ginsenoside,,C54H92O22,1092.6080245957,negative,[M-H]-,,,,reported,,chunk_dd2007f53696923e0a76,candidate,Structured compound record mined from local corpus text.
cmp_4150e2259f5c18,entity_4150e2259f5c1882,reported,reported,O-162-162/O-162-132,,ginsenoside,,C56H92O25,1164.59276845441,negative,[M-H]-,,,,reported,,chunk_dd2007f53696923e0a76;chunk_e93fab16882a3709cafa;chunk_c284ceca3dbf040184e3;chunk_1e7c76d9135bc6040030,candidate,Structured compound record mined from local corpus text.
cmp_71ab56b753e0c5,entity_71ab56b753e0c5ee,reported,reported,O-162-162/O-146,,ginsenoside,,C48H82O17,930.55520117555,negative,[M-H]-,,,,reported,,chunk_452ed20b23aa9736eaae,candidate,Structured compound record mined from local corpus text.
cmp_e9a8020275d9e6,entity_e9a8020275d9e621,reported,reported,PPT-O-glcA,,ginsenoside,,C36H56O9,632.39243338101,negative,[M-H]-,,,,reported,,chunk_698ea4d72eea57c92f7a,candidate,Structured compound record mined from local corpus text.
cmp_6502766b509c1f,entity_6502766b509c1f11,reported,reported,Chikusetsusaponin L10,,ginsenoside,,C36H62O9,638.43938357439,negative,[M-H]-,,,,reported,,chunk_698ea4d72eea57c92f7a,candidate,Structured compound record mined from local corpus text.
cmp_1c3ffae0d154f7,entity_1c3ffae0d154f7f2,reported,reported,Ginsenoside Rh1 isomer,,ginsenoside,,C36H62O9,638.43938357439,negative,[M-H]-,,,,reported,,chunk_698ea4d72eea57c92f7a,candidate,Structured compound record mined from local corpus text.
cmp_9346a21c9e184d,entity_9346a21c9e184db3,reported,reported,Ginsenoside F1,,ginsenoside,,C36H62O9,638.43938357439,negative,[M-H]-,,,,reported,,chunk_b8adff2c9f351bd037b9,candidate,Structured compound record mined from local corpus text.
cmp_6df0863ef340f7,entity_6df0863ef340f755,reported,reported,Ginsenoside F3,,ginsenoside,,C41H70O13,770.48164231051,negative,[M-H]-,,,,reported,,chunk_b8adff2c9f351bd037b9,candidate,Structured compound record mined from local corpus text.
cmp_1075eac3687fef,entity_1075eac3687fefe2,reported,reported,Ginsenoside Rg2 isomer I,,ginsenoside,,C42H72O13,784.49729237497,negative,[M-H]-,,,,reported,,chunk_47266bdb6ef5437ff4bd,candidate,Structured compound record mined from local corpus text.
cmp_b79c65c17bc0c6,entity_b79c65c17bc0c603,reported,reported,Ginsenoside Rg2 isomer II,,ginsenoside,,C42H72O13,784.49729237497,negative,[M-H]-,,,,reported,,chunk_47266bdb6ef5437ff4bd,candidate,Structured compound record mined from local corpus text.
cmp_ceb8d37b3b2f19,entity_ceb8d37b3b2f19e3,reported,reported,Malonyl-Ginsenoside Rg2,,ginsenoside,,C45H74O16,870.49768629814,negative,[M-H]-,,,,reported,,chunk_47266bdb6ef5437ff4bd,candidate,Structured compound record mined from local corpus text.
cmp_93212a73169954,entity_93212a73169954b3,reported,reported,Malonyl-Ginsenoside Rf,,ginsenoside,,C45H74O17,886.49260091771,negative,[M-H]-,,,,reported,,chunk_47266bdb6ef5437ff4bd,candidate,Structured compound record mined from local corpus text.
cmp_53b12e01047390,entity_53b12e010473900d,reported,reported,PPT,,ginsenoside,,C44H74O15,842.50277167857,negative,[M-H]-,,,,reported,,chunk_b5bbe161b161df4e5ef7,candidate,Structured compound record mined from local corpus text.
cmp_4634c6678971c9,entity_4634c6678971c9e7,reported,reported,O-162-146/O-132,,ginsenoside,,C47H80O17,916.5395511110901,negative,[M-H]-,,,,reported,,chunk_b5bbe161b161df4e5ef7;chunk_3df7ef35724723f7f20f,candidate,Structured compound record mined from local corpus text.
cmp_cf183984d0663c,entity_cf183984d0663c08,reported,reported,O-162/O-162-132,,ginsenoside,,C47H80O18,932.53446573066,negative,[M-H]-,,,,reported,,chunk_3df7ef35724723f7f20f,candidate,Structured compound record mined from local corpus text.
cmp_8f8812e75d8c8e,entity_8f8812e75d8c8e3d,reported,reported,O-162-146/O-162,,ginsenoside,,C48H82O18,946.5501157951201,negative,[M-H]-,,,,reported,,chunk_3df7ef35724723f7f20f;chunk_f9045d69a43a0acb3ca3;chunk_7ccdfa84031e1ba3d77a;chunk_1e7c76d9135bc6040030,candidate,Structured compound record mined from local corpus text.
cmp_1a168e5fb62ec9,entity_1a168e5fb62ec9c2,reported,reported,O-162-132/O-162-146,,ginsenoside,,C53H90O22,1078.59237453124,negative,[M-H]-,,,,reported,,chunk_1e7c76d9135bc6040030,candidate,Structured compound record mined from local corpus text.
cmp_71377eb3bdb651,entity_71377eb3bdb65150,reported,reported,PPT-O-rha-xyl/ara,,ginsenoside,,C41H70O12,754.48672769094,negative,[M-H]-,,,,reported,,chunk_3e36337e032ff254d227,candidate,Structured compound record mined from local corpus text.
cmp_da765ccc39620b,entity_da765ccc39620b18,reported,reported,O-162-146/O-146,,ginsenoside,,C48H82O17,930.55520117555,negative,[M-H]-,,,,reported,,chunk_3e36337e032ff254d227;chunk_031c38cf65c857c18fdf,candidate,Structured compound record mined from local corpus text.
cmp_732a6adc31965e,entity_732a6adc31965e57,reported,reported,Ginsenoside Rh4,,ginsenoside,,C36H60O8,620.42881889036,negative,[M-H]-,,,,reported,,chunk_3e36337e032ff254d227,candidate,Structured compound record mined from local corpus text.
cmp_f807205a0854a0,entity_f807205a0854a05e,reported,reported,Ginsenoside Pk3,,ginsenoside,,C36H60O8,620.42881889036,negative,[M-H]-,,,,reported,,chunk_3e36337e032ff254d227,candidate,Structured compound record mined from local corpus text.
cmp_f16258769968c9,entity_f16258769968c93e,reported,reported,Ginsenoside Pk3 isomer,,ginsenoside,,C36H60O8,620.42881889036,negative,[M-H]-,,,,reported,,chunk_3e36337e032ff254d227,candidate,Structured compound record mined from local corpus text.
cmp_63f0e5a8cba103,entity_63f0e5a8cba103de,reported,reported,Ginsenoside Rh16,,ginsenoside,,C36H60O8,620.42881889036,negative,[M-H]-,,,,reported,,chunk_3e36337e032ff254d227,candidate,Structured compound record mined from local corpus text.
cmp_c080f3a4a5a4cf,entity_c080f3a4a5a4cf33,reported,reported,Ginsenoside Rh16 isomer,,ginsenoside,,C36H60O8,620.42881889036,negative,[M-H]-,,,,reported,,chunk_de8631b45702fe401421,candidate,Structured compound record mined from local corpus text.
cmp_f08632271681ed,entity_f08632271681edf4,reported,reported,20(S)-Ginsenoside Rh12,,ginsenoside,,C36H64O10,656.44994825842,negative,[M-H]-,,,,reported,,chunk_de8631b45702fe401421,candidate,Structured compound record mined from local corpus text.
cmp_7311e4d6a2bcba,entity_7311e4d6a2bcbab9,reported,reported,20(R)-Ginsenoside Rh12,,ginsenoside,,C36H64O10,656.44994825842,negative,[M-H]-,,,,reported,,chunk_de8631b45702fe401421,candidate,Structured compound record mined from local corpus text.
cmp_940c466f904161,entity_940c466f9041612e,reported,reported,Floralginsenoside Tb,,ginsenoside,,C35H62O11,658.4292128135301,negative,[M-H]-,,,,reported,,chunk_de8631b45702fe401421,candidate,Structured compound record mined from local corpus text.
cmp_ad6206015f8d28,entity_ad6206015f8d2825,reported,reported,OTHER,,ginsenoside,,C36H64O11,672.44486287799,negative,[M-H]-,,,,reported,,chunk_de8631b45702fe401421;chunk_ff7c55d1de018eac8145;chunk_7dd07eea7e6a31ce235f;chunk_d65bca43edc0ad47d4aa;chunk_611f9186de5de5877cb5;chunk_7ae1422492c921d41c27,candidate,Structured compound record mined from local corpus text.
cmp_c7f0e7aa197ef0,entity_c7f0e7aa197ef082,reported,reported,Notoginsenoside ST11,,ginsenoside,,C41H68O11,736.47616300691,negative,[M-H]-,,,,reported,,chunk_70e59f6904006aea5e47,candidate,Structured compound record mined from local corpus text.
cmp_2fd1ec32d74821,entity_2fd1ec32d748216d,reported,reported,Ginsenoside Rg6 isomer I,,ginsenoside,,C42H70O12,766.48672769094,negative,[M-H]-,,,,reported,,chunk_70e59f6904006aea5e47,candidate,Structured compound record mined from local corpus text.
cmp_78cce21e4060bc,entity_78cce21e4060bc2d,reported,reported,Ginsenoside Rg6 isomer II,,ginsenoside,,C42H70O12,766.48672769094,negative,[M-H]-,,,,reported,,chunk_70e59f6904006aea5e47,candidate,Structured compound record mined from local corpus text.
cmp_8ed667117b6048,entity_8ed667117b6048f0,reported,reported,Ginsenoside Rg5 isomer I,,ginsenoside,,C42H70O12,766.48672769094,negative,[M-H]-,,,,reported,,chunk_70e59f6904006aea5e47,candidate,Structured compound record mined from local corpus text.
cmp_696c9085f87aea,entity_696c9085f87aea0d,reported,reported,Ginsenoside Rg5 isomer II,,ginsenoside,,C42H70O12,766.48672769094,negative,[M-H]-,,,,reported,,chunk_70e59f6904006aea5e47,candidate,Structured compound record mined from local corpus text.
cmp_8edbf449756faf,entity_8edbf449756faf9a,reported,reported,Ginsenoside Rh15,,ginsenoside,,C42H70O13,782.48164231051,negative,[M-H]-,,,,reported,,chunk_7dd07eea7e6a31ce235f,candidate,Structured compound record mined from local corpus text.
cmp_8ce436b2f96d14,entity_8ce436b2f96d1450,reported,reported,20(S)-25-OH-Ginsenoside Rg2,,ginsenoside,,C42H74O14,802.507857059,negative,[M-H]-,,,,reported,,chunk_7dd07eea7e6a31ce235f,candidate,Structured compound record mined from local corpus text.
cmp_d8eee84bb7d703,entity_d8eee84bb7d703a6,reported,reported,20(S)-25-OH-Ginsenoside Rg3,,ginsenoside,,C42H74O14,802.507857059,negative,[M-H]-,,,,reported,,chunk_d65bca43edc0ad47d4aa,candidate,Structured compound record mined from local corpus text.
cmp_51b5d8a847bfa8,entity_51b5d8a847bfa805,reported,reported,Ginsenoside Rs4,,ginsenoside,,C44H72O13,808.49729237497,negative,[M-H]-,,,,reported,,chunk_a098223f19ec2005e04d,candidate,Structured compound record mined from local corpus text.
cmp_8598f1ee688eb8,entity_8598f1ee688eb815,reported,reported,Quinquenoside L9,,ginsenoside,,C42H74O15,818.50277167857,negative,[M-H]-,,,,reported,,chunk_a098223f19ec2005e04d,candidate,Structured compound record mined from local corpus text.
cmp_1e37edc10dc434,entity_1e37edc10dc4341c,reported,reported,O-162/O-162-146,,ginsenoside,,C48H80O18,944.53446573066,negative,[M-H]-,,,,reported,,chunk_a098223f19ec2005e04d,candidate,Structured compound record mined from local corpus text.
cmp_2557ef15b90f6f,entity_2557ef15b90f6fa1,reported,reported,"glucopyranosyloxy)-3,12,25-O-162/O-162-146",,ginsenoside,,C48H84O19,964.5606804791499,negative,[M-H]-,,,,reported,,chunk_031c38cf65c857c18fdf,candidate,Structured compound record mined from local corpus text.
cmp_0ee9e1d809915e,entity_0ee9e1d809915e1a,reported,reported,Notoginsenoside ST11 isomer,,ginsenoside,,C41H68O11,736.47616300691,negative,[M-H]-,,,,reported,,chunk_3971170a4a832d8be96e,candidate,Structured compound record mined from local corpus text.
cmp_e7d9a88b50024a,entity_e7d9a88b50024ac8,reported,reported,11-Oxomogroside II A1,,ginsenoside,,C42H70O14,798.47655693008,negative,[M-H]-,,,,reported,,chunk_3971170a4a832d8be96e,candidate,Structured compound record mined from local corpus text.
cmp_a74dc4a0dffcdc,entity_a74dc4a0dffcdcd5,reported,reported,"16,22-dihydroxyolean-12-en-O-162-146/O-146",,ginsenoside,,C48H80O17,928.5395511110901,negative,[M-H]-,,,,reported,,chunk_11e6de2dceb96d000670;chunk_84ce0e54ba75dbd1f214,candidate,Structured compound record mined from local corpus text.
cmp_54d387c83d47e4,entity_54d387c83d47e452,reported,reported,"Glucopyranosyloxy)-12,25-O-162-162/O-162",,ginsenoside,,C48H84O19,964.5606804791499,negative,[M-H]-,,,,reported,,chunk_6df6109d6c270aacba29,candidate,Structured compound record mined from local corpus text.
